user_id,experiment_group,conversion,revenue,session_duration,device,country,age
user_00093,control,0,57.9,220.3,desktop,UK,54
user_00193,treatment,0,127.54,232.1,tablet,India,44
user_00026,control,0,78.95,210.4,mobile,US,29
user_00233,treatment,0,107.26,239.2,desktop,US,59
user_00060,control,0,108.74,262.0,tablet,India,36
user_00007,control,0,101.19,279.1,desktop,India,22
user_00186,treatment,0,105.84,282.2,mobile,US,18
user_00174,treatment,0,131.13,208.5,tablet,UK,66
user_00031,control,0,122.46,271.7,mobile,US,68
user_00023,control,0,77.55,200.7,mobile,US,23
user_00257,treatment,0,131.44,315.3,desktop,UK,69
user_00057,control,0,100.91,222.3,tablet,India,59
user_00187,treatment,1,72.65,205.4,mobile,UK,60
user_00109,control,0,110.44,285.6,mobile,UK,49
user_00127,control,0,82.37,282.1,mobile,UK,64
user_00231,treatment,0,78.35,202.6,mobile,UK,52
user_00194,treatment,0,110.44,292.4,tablet,UK,42
user_00130,control,1,58.31,208.1,tablet,India,28
user_00283,treatment,0,99.07,311.7,tablet,India,31
user_00083,control,0,139.37,275.7,tablet,UK,38
user_00085,control,0,81.25,302.2,desktop,India,18
user_00067,control,0,116.08,198.6,desktop,UK,23
user_00289,treatment,0,140.46,210.4,desktop,UK,23
user_00164,treatment,0,124.97,260.5,tablet,India,56
user_00155,treatment,0,57.55,240.5,desktop,UK,44
user_00020,control,0,86.23,259.9,desktop,US,60
user_00125,control,0,104.66,240.7,mobile,India,27
user_00080,control,1,81.65,220.9,tablet,India,27
user_00115,control,0,91.6,318.5,mobile,India,64
user_00119,control,0,87.54,212.5,tablet,India,28
user_00073,control,0,84.12,204.6,desktop,US,23
user_00016,control,1,113.67,273.8,tablet,India,33
user_00011,control,0,80.63,297.5,desktop,US,61
user_00195,treatment,0,91.92,188.6,desktop,UK,63
user_00102,control,0,104.77,213.2,mobile,US,45
user_00069,control,0,111.96,235.0,mobile,UK,45
user_00225,treatment,0,127.99,145.6,tablet,UK,23
user_00038,control,0,149.69,273.9,mobile,UK,22
user_00017,control,1,93.39,254.8,tablet,UK,50
user_00180,treatment,0,111.63,226.8,desktop,India,20
user_00148,control,0,100.52,297.4,desktop,India,68
user_00275,treatment,0,50.04,248.6,desktop,India,48
user_00068,control,0,109.75,262.5,mobile,India,25
user_00229,treatment,0,121.08,281.1,mobile,India,57
user_00070,control,0,100.84,226.8,mobile,India,32
user_00032,control,0,132.62,248.6,tablet,India,24
user_00184,treatment,0,158.12,289.6,desktop,India,22
user_00266,treatment,0,101.09,169.3,mobile,India,56
user_00226,treatment,0,109.27,263.9,mobile,India,29
user_00141,control,0,93.73,212.6,mobile,UK,28
user_00019,control,0,96.0,175.9,tablet,India,31
user_00182,treatment,0,130.63,334.9,mobile,UK,58
user_00097,control,0,124.92,288.5,desktop,UK,47
user_00133,control,0,92.42,196.4,desktop,India,44
user_00263,treatment,0,80.97,314.1,desktop,India,34
user_00087,control,0,62.95,293.4,tablet,UK,59
user_00249,treatment,0,146.14,225.5,tablet,India,43
user_00246,treatment,1,88.16,213.9,mobile,US,34
user_00117,control,0,100.88,263.9,tablet,US,57
user_00147,control,0,90.73,233.2,desktop,US,59
user_00293,treatment,0,85.54,319.0,desktop,UK,68
user_00198,treatment,1,105.48,247.4,tablet,US,28
user_00207,treatment,0,124.34,237.1,tablet,US,24
user_00056,control,0,89.9,260.1,tablet,India,20
user_00173,treatment,1,89.61,217.6,mobile,India,54
user_00185,treatment,0,125.97,265.7,desktop,US,26
user_00168,treatment,0,96.54,238.9,tablet,US,32
user_00140,control,0,134.97,236.5,mobile,India,60
user_00254,treatment,0,139.35,299.2,tablet,US,36
user_00039,control,0,116.26,178.6,desktop,US,25
user_00126,control,0,105.66,336.7,mobile,India,52
user_00196,treatment,0,104.19,204.9,tablet,UK,52
user_00284,treatment,0,51.37,280.8,desktop,UK,54
user_00138,control,0,104.07,258.2,tablet,US,57
user_00113,control,0,82.14,305.1,tablet,India,56
user_00169,treatment,0,103.31,344.5,desktop,UK,38
user_00118,control,0,122.91,261.3,tablet,US,20
user_00278,treatment,0,137.24,276.1,desktop,India,60
user_00272,treatment,0,112.01,231.4,tablet,US,29
user_00156,treatment,0,96.4,240.4,desktop,UK,46
user_00177,treatment,1,127.16,293.4,desktop,India,36
user_00179,treatment,0,140.84,242.9,tablet,UK,21
user_00003,control,0,70.74,237.3,desktop,UK,29
user_00116,control,0,97.01,185.2,mobile,India,43
user_00144,control,0,112.42,214.3,desktop,UK,55
user_00178,treatment,0,122.47,265.8,mobile,US,18
user_00121,control,0,102.95,190.4,mobile,US,46
user_00211,treatment,0,97.92,251.7,mobile,UK,39
user_00261,treatment,0,85.43,248.2,mobile,India,69
user_00128,control,0,149.22,267.9,desktop,US,40
user_00075,control,0,40.37,319.9,mobile,US,68
user_00030,control,0,110.55,198.0,tablet,US,69
user_00084,control,0,75.47,256.3,mobile,US,69
user_00270,treatment,0,85.84,233.8,tablet,India,60
user_00108,control,0,103.47,231.3,mobile,India,44
user_00224,treatment,0,79.09,262.4,tablet,UK,48
user_00159,treatment,0,77.27,236.6,desktop,US,20
user_00281,treatment,0,133.49,345.9,tablet,UK,40
user_00247,treatment,0,124.25,332.1,desktop,US,36
user_00223,treatment,0,109.06,328.3,tablet,US,69
user_00066,control,0,85.82,259.1,desktop,India,50
user_00199,treatment,0,105.77,275.8,tablet,UK,34
user_00086,control,0,78.82,236.9,mobile,India,58
user_00214,treatment,0,94.83,204.7,mobile,India,35
user_00160,treatment,0,102.8,198.0,desktop,India,22
user_00013,control,0,107.68,259.1,mobile,India,46
user_00036,control,0,74.89,182.1,desktop,US,44
user_00029,control,0,102.08,305.1,tablet,UK,44
user_00143,control,0,121.7,324.9,tablet,US,20
user_00285,treatment,0,125.84,230.6,mobile,UK,66
user_00255,treatment,0,115.52,256.9,desktop,US,47
user_00171,treatment,0,84.38,276.7,tablet,India,34
user_00052,control,0,141.9,200.4,tablet,US,29
user_00096,control,0,152.93,263.1,tablet,India,52
user_00209,treatment,0,127.54,232.1,mobile,UK,54
user_00248,treatment,0,109.16,238.9,mobile,India,21
user_00042,control,0,109.15,279.9,desktop,US,41
user_00090,control,0,82.19,209.8,tablet,US,69
user_00245,treatment,1,99.11,208.7,mobile,UK,68
user_00137,control,0,113.74,338.5,desktop,US,30
user_00027,control,0,91.21,227.0,desktop,US,27
user_00294,treatment,0,122.36,260.7,tablet,US,27
user_00142,control,0,63.58,305.0,desktop,India,62
user_00201,treatment,0,91.18,239.0,desktop,UK,35
user_00001,control,0,169.65,238.2,mobile,UK,31
user_00269,treatment,0,18.63,227.2,desktop,US,66
user_00273,treatment,0,94.78,273.9,tablet,India,30
user_00101,control,0,63.1,255.0,desktop,US,37
user_00260,treatment,0,54.23,254.6,tablet,UK,20
user_00256,treatment,0,43.18,300.3,tablet,UK,43
user_00172,treatment,0,86.96,174.3,desktop,India,69
user_00099,control,0,82.45,219.9,mobile,UK,32
user_00037,control,0,142.42,172.5,desktop,India,25
user_00062,control,0,108.71,236.9,tablet,India,21
user_00151,treatment,0,131.73,180.5,tablet,India,22
user_00237,treatment,0,78.89,264.1,tablet,US,36
user_00203,treatment,0,132.71,204.3,mobile,India,67
user_00243,treatment,0,71.97,280.5,mobile,UK,56
user_00012,control,0,75.15,205.4,mobile,India,19
user_00297,treatment,0,102.03,206.4,tablet,UK,29
user_00268,treatment,0,116.23,282.8,mobile,UK,44
user_00028,control,0,106.06,176.5,mobile,India,57
user_00220,treatment,0,100.76,230.2,tablet,UK,28
user_00005,control,0,156.96,241.3,tablet,India,63
user_00123,control,0,101.84,170.0,mobile,US,67
user_00033,control,0,107.14,301.6,tablet,UK,63
user_00205,treatment,0,42.83,209.3,tablet,UK,46
user_00163,treatment,0,80.08,208.5,tablet,India,29
user_00210,treatment,0,103.49,273.8,tablet,US,24
user_00286,treatment,0,87.2,260.0,mobile,India,44
user_00139,control,0,106.75,256.0,tablet,US,38
user_00063,control,0,81.99,239.5,mobile,UK,48
user_00136,control,0,108.86,322.8,desktop,India,20
user_00129,control,0,83.79,226.6,tablet,India,23
user_00291,treatment,0,101.62,243.3,desktop,UK,64
user_00009,control,0,139.13,220.7,desktop,US,39
user_00071,control,0,109.59,251.3,desktop,India,48
user_00265,treatment,0,101.71,205.5,mobile,India,64
user_00065,control,0,119.61,268.6,desktop,India,55
user_00045,control,0,77.97,270.4,tablet,UK,48
user_00280,treatment,0,68.61,300.2,mobile,India,19
user_00157,treatment,0,97.79,285.0,tablet,US,24
user_00041,control,1,106.27,290.5,tablet,UK,38
user_00124,control,0,125.07,312.3,tablet,US,64
user_00276,treatment,0,94.25,189.1,mobile,US,28
user_00217,treatment,0,149.72,216.0,tablet,US,48
user_00154,treatment,0,123.93,241.8,tablet,UK,67
user_00024,control,0,115.77,260.1,mobile,India,29
user_00262,treatment,0,87.28,185.7,mobile,US,39
user_00111,control,0,83.51,288.1,desktop,US,63
user_00082,control,0,97.02,287.7,desktop,India,39
user_00208,treatment,1,89.0,206.2,tablet,US,54
user_00213,treatment,0,88.7,309.4,desktop,US,25
user_00040,control,0,121.46,240.9,desktop,US,57
user_00241,treatment,0,79.61,277.9,tablet,India,54
user_00292,treatment,0,141.47,211.9,tablet,US,40
user_00259,treatment,0,125.78,239.4,mobile,India,56
user_00200,treatment,0,82.77,202.9,mobile,India,48
user_00015,control,0,120.8,291.7,mobile,India,24
user_00048,control,0,148.67,217.9,tablet,India,46
user_00095,control,0,100.78,278.5,tablet,India,24
user_00264,treatment,0,145.55,261.8,mobile,UK,28
user_00228,treatment,0,161.81,261.0,tablet,US,56
user_00274,treatment,0,102.38,255.8,tablet,US,28
user_00202,treatment,0,158.46,299.8,tablet,US,36
user_00162,treatment,0,83.56,225.1,mobile,UK,33
user_00044,control,0,98.15,186.5,desktop,UK,36
user_00218,treatment,1,119.35,296.2,tablet,India,34
user_00146,control,0,111.77,232.0,desktop,India,41
user_00191,treatment,0,125.15,219.3,desktop,India,37
user_00221,treatment,0,123.87,251.6,tablet,India,32
user_00252,treatment,1,132.26,314.7,tablet,US,55
user_00004,control,0,80.82,202.7,mobile,UK,59
user_00106,control,0,104.74,233.5,mobile,India,54
user_00054,control,0,108.29,343.6,mobile,India,29
user_00134,control,0,86.36,189.3,desktop,India,48
user_00002,control,0,124.55,210.5,desktop,US,38
user_00132,control,0,97.13,247.1,tablet,India,68
user_00104,control,0,91.42,222.8,tablet,US,20
user_00050,control,0,107.11,272.9,tablet,US,37
user_00081,control,0,124.93,278.6,mobile,US,30
user_00206,treatment,0,103.9,286.0,tablet,US,32
user_00035,control,0,93.27,252.5,desktop,India,50
user_00092,control,0,126.86,276.4,mobile,UK,28
user_00053,control,0,99.25,190.1,desktop,US,67
user_00242,treatment,0,120.91,337.5,mobile,US,38
user_00014,control,0,101.11,244.9,desktop,US,53
user_00089,control,0,102.58,214.8,mobile,India,19
user_00167,treatment,0,121.94,262.3,mobile,US,50
user_00295,treatment,0,97.03,290.9,desktop,India,51
user_00135,control,0,146.79,211.7,tablet,UK,47
user_00288,treatment,1,103.71,231.1,mobile,India,46
user_00244,treatment,0,81.06,220.5,tablet,India,22
user_00055,control,0,101.06,242.9,tablet,UK,67
user_00051,control,0,93.33,299.1,tablet,UK,23
user_00175,treatment,0,134.31,213.8,desktop,UK,32
user_00190,treatment,0,96.62,300.5,mobile,UK,39
user_00299,treatment,1,135.84,215.7,mobile,India,43
user_00188,treatment,0,87.48,232.5,mobile,India,47
user_00170,treatment,0,131.09,249.0,desktop,UK,61
user_00059,control,0,61.31,288.4,desktop,India,52
user_00049,control,0,122.92,229.0,desktop,UK,40
user_00236,treatment,0,81.39,270.2,desktop,India,30
user_00253,treatment,0,99.73,211.4,tablet,India,63
user_00022,control,0,100.41,187.0,desktop,UK,60
user_00161,treatment,0,98.97,293.0,mobile,India,30
user_00277,treatment,1,129.88,219.2,tablet,US,58
user_00192,treatment,0,101.91,170.7,tablet,UK,46
user_00258,treatment,1,124.82,255.4,desktop,UK,28
user_00150,control,1,85.21,268.7,tablet,UK,63
user_00131,control,0,121.5,270.9,mobile,US,60
user_00152,treatment,0,66.69,216.1,mobile,US,37
user_00100,control,0,137.57,253.0,tablet,UK,57
user_00088,control,0,76.57,234.6,desktop,UK,69
user_00215,treatment,0,118.75,201.7,tablet,US,45
user_00122,control,0,84.78,223.8,desktop,US,44
user_00300,treatment,1,138.87,265.9,desktop,India,24
user_00021,control,0,96.75,271.2,desktop,India,29
user_00189,treatment,0,66.1,267.8,mobile,US,24
user_00072,control,1,97.01,211.5,desktop,UK,25
user_00107,control,0,111.44,299.3,tablet,UK,26
user_00271,treatment,0,66.68,271.5,desktop,US,46
user_00103,control,0,96.72,205.8,mobile,US,54
