user_id,experiment_group,conversion,revenue,session_duration,device,country,age
user_02605,treatment,0,138.97,202.4,mobile,UK,32
user_01503,control,0,127.46,277.5,desktop,UK,60
user_00762,control,1,72.63,249.8,mobile,US,38
user_02652,treatment,0,105.35,259.6,desktop,US,22
user_01212,control,0,132.88,243.6,desktop,UK,63
user_02143,treatment,0,110.21,308.8,desktop,US,35
user_01794,control,0,139.43,302.7,desktop,UK,66
user_00536,control,0,120.9,187.0,mobile,UK,49
user_01747,control,0,99.91,244.6,mobile,US,29
user_00464,control,0,103.49,292.7,mobile,US,38
user_02577,treatment,0,186.82,225.5,desktop,UK,20
user_01840,control,0,67.54,188.4,desktop,UK,66
user_02762,treatment,0,119.69,178.7,mobile,UK,62
user_00125,control,0,97.33,236.9,mobile,US,21
user_00179,control,0,68.38,233.6,desktop,US,68
user_00193,control,0,78.73,250.7,mobile,US,27
user_02207,treatment,0,110.02,214.5,desktop,US,57
user_01430,control,0,68.06,285.7,mobile,US,54
user_01692,control,0,54.41,221.2,mobile,UK,44
user_00742,control,0,101.97,211.6,desktop,UK,29
user_01035,control,0,119.68,247.2,mobile,UK,30
user_01967,control,1,79.53,288.0,mobile,UK,20
user_00479,control,0,86.83,238.4,mobile,UK,52
user_01028,control,0,85.29,234.6,desktop,US,25
user_02501,treatment,1,107.57,153.6,mobile,UK,39
user_00369,control,1,89.4,205.5,mobile,US,31
user_02423,treatment,0,62.85,303.5,desktop,US,49
user_00846,control,0,95.51,284.5,mobile,UK,29
user_00257,control,1,98.47,167.4,mobile,UK,31
user_01223,control,0,174.0,214.0,desktop,UK,60
user_01993,control,0,119.17,226.1,mobile,US,33
user_00212,control,0,115.25,267.4,desktop,UK,61
user_02589,treatment,0,83.59,210.8,mobile,UK,27
user_01950,control,0,100.47,229.9,mobile,UK,44
user_01363,control,0,77.34,242.5,desktop,US,65
user_02152,control,0,68.87,275.9,mobile,UK,37
user_02154,control,1,83.76,227.0,desktop,UK,61
user_00568,control,0,153.88,211.6,desktop,US,22
user_02106,treatment,1,113.9,276.0,mobile,UK,61
user_02094,control,0,69.38,283.9,desktop,UK,52
user_01711,control,0,74.63,168.3,desktop,UK,64
user_01264,control,0,146.86,304.8,mobile,UK,20
user_02124,control,0,86.18,207.1,mobile,US,64
user_00799,control,0,114.25,288.9,desktop,US,24
user_00081,control,0,165.94,299.2,mobile,UK,50
user_00033,control,0,53.76,256.8,desktop,US,57
user_00415,control,0,97.69,163.0,mobile,UK,29
user_01805,control,0,115.4,180.0,mobile,UK,19
user_02113,treatment,0,99.61,238.8,mobile,US,18
user_01322,control,0,109.31,317.1,mobile,US,69
user_01568,control,0,91.65,301.7,desktop,UK,57
user_00784,control,0,125.44,245.0,mobile,US,49
user_02891,treatment,0,132.57,252.5,mobile,US,32
user_01413,control,0,106.04,235.1,desktop,UK,46
user_00458,control,0,151.72,315.1,mobile,UK,37
user_00140,control,0,189.96,222.6,desktop,US,18
user_02130,treatment,0,108.21,267.9,desktop,UK,55
user_01026,control,0,112.52,182.6,desktop,US,28
user_00089,control,0,100.2,260.2,desktop,UK,21
user_01443,control,0,48.22,276.4,mobile,US,37
user_01832,control,0,173.18,234.8,mobile,UK,25
user_02476,treatment,0,74.48,284.0,mobile,UK,35
user_00255,control,0,76.65,247.6,desktop,US,26
user_00606,control,0,93.94,233.0,desktop,US,37
user_01045,control,0,66.1,235.8,mobile,UK,39
user_00569,control,0,60.09,184.4,mobile,US,24
user_01733,control,0,100.39,233.2,desktop,US,53
user_02442,treatment,0,165.93,319.6,desktop,UK,30
user_00858,control,0,50.43,283.1,desktop,US,43
user_02372,treatment,1,106.96,266.5,mobile,UK,22
user_00818,control,0,70.16,236.4,mobile,UK,42
user_02031,control,1,83.5,216.6,mobile,UK,19
user_01878,control,0,135.07,201.3,desktop,US,36
user_00142,control,1,71.52,248.1,mobile,UK,34
user_00444,control,0,103.5,241.7,mobile,US,47
user_01175,control,0,105.47,231.6,mobile,UK,47
user_00487,control,0,46.61,204.2,desktop,UK,48
user_00882,control,0,104.55,188.2,desktop,US,64
user_02464,treatment,1,129.69,311.4,desktop,UK,53
user_01085,control,0,144.66,253.1,mobile,UK,61
user_01300,control,0,53.85,229.9,desktop,US,62
user_00176,control,0,109.52,182.2,desktop,US,68
user_01095,control,0,116.53,246.1,mobile,US,37
user_02600,treatment,1,69.05,237.1,mobile,UK,52
user_02746,treatment,0,175.18,237.2,mobile,US,26
user_01964,control,0,67.69,233.4,mobile,UK,53
user_02581,treatment,0,127.39,224.3,mobile,UK,68
user_02098,control,0,65.99,281.5,mobile,UK,47
user_02156,control,0,73.44,236.1,mobile,UK,51
user_01557,control,0,152.57,284.3,mobile,UK,45
user_01671,control,1,52.09,286.6,mobile,US,31
user_00178,control,0,123.68,216.2,desktop,UK,55
user_01079,control,0,145.41,256.9,desktop,US,43
user_00599,control,0,133.16,266.2,mobile,US,41
user_02191,control,0,116.92,214.5,desktop,UK,61
user_02431,treatment,0,88.71,255.5,desktop,US,29
user_02567,treatment,0,84.73,225.1,mobile,US,63
user_02686,treatment,0,163.03,229.3,desktop,US,46
user_00480,control,0,64.67,198.0,mobile,US,38
user_01968,control,1,55.43,248.0,mobile,US,43
user_01058,control,0,123.72,276.9,mobile,UK,68
user_02168,treatment,0,153.39,279.0,mobile,US,63
user_00534,control,0,101.35,285.5,mobile,UK,24
user_01104,control,0,109.05,224.7,mobile,UK,55
user_01107,control,0,126.03,288.3,desktop,US,52
user_02827,treatment,1,121.14,263.6,mobile,US,41
user_01124,control,1,108.14,279.7,mobile,UK,45
user_00943,control,1,133.43,230.4,mobile,UK,22
user_00163,control,0,159.14,198.4,desktop,US,31
user_01552,control,0,117.88,201.5,mobile,UK,32
user_00966,control,0,137.13,317.1,mobile,UK,36
user_00472,control,0,86.85,221.2,desktop,US,38
user_00845,control,0,92.2,284.5,desktop,UK,47
user_00999,control,0,75.6,156.7,desktop,UK,66
user_01905,control,0,55.54,269.6,mobile,UK,21
user_00031,control,0,117.35,226.8,desktop,US,25
user_02790,treatment,1,104.11,252.4,desktop,US,19
user_00424,control,0,88.24,263.7,desktop,UK,62
user_00512,control,0,51.46,225.3,mobile,US,31
user_02658,treatment,0,104.81,196.8,desktop,US,42
user_02637,treatment,0,129.17,286.7,desktop,UK,26
user_01394,control,0,88.24,285.4,desktop,US,57
user_01587,control,0,102.57,320.3,desktop,US,62
user_01930,control,0,119.92,237.8,mobile,US,47
user_02397,treatment,0,133.18,209.7,mobile,US,30
user_00788,control,0,112.85,207.9,desktop,US,66
user_02536,treatment,0,110.8,246.1,mobile,UK,62
user_02438,treatment,0,78.24,240.0,mobile,UK,44
user_00403,control,0,96.66,246.7,desktop,UK,48
user_00434,control,0,133.45,341.4,mobile,UK,38
user_01152,control,0,80.6,333.0,mobile,US,39
user_00074,control,0,32.21,231.3,mobile,UK,35
user_01537,control,1,97.09,224.7,desktop,US,39
user_02609,treatment,0,149.46,253.2,desktop,UK,20
user_00622,control,0,60.08,189.4,desktop,UK,31
user_01438,control,0,104.82,193.8,desktop,UK,43
user_01560,control,0,144.25,249.0,mobile,UK,20
user_01567,control,0,98.23,183.8,mobile,UK,25
user_00325,control,0,108.65,230.5,mobile,US,30
user_00333,control,0,124.3,307.7,desktop,UK,22
user_01393,control,1,89.89,324.9,desktop,US,58
user_00651,control,0,154.63,219.9,mobile,UK,46
user_02136,treatment,0,104.77,316.1,mobile,UK,33
user_01534,control,0,114.52,260.3,desktop,US,67
user_02164,control,0,56.39,204.3,mobile,US,68
user_00544,control,0,133.21,202.8,desktop,UK,32
user_02858,treatment,0,91.17,234.4,mobile,UK,30
user_01819,control,1,107.02,122.3,mobile,US,48
user_01625,control,0,75.64,213.2,desktop,UK,26
user_01178,control,0,52.34,246.9,desktop,US,31
user_00680,control,0,104.87,240.7,mobile,US,69
user_02097,control,0,128.68,227.5,mobile,UK,34
user_02030,control,0,127.34,295.6,desktop,UK,68
user_01660,control,0,103.9,266.8,desktop,UK,18
user_01638,control,0,102.1,234.9,mobile,UK,62
user_00240,control,1,132.41,293.2,mobile,UK,36
user_02125,control,0,89.72,226.1,mobile,US,27
user_02519,treatment,0,83.96,322.8,mobile,UK,62
user_02190,treatment,0,85.46,272.1,desktop,US,55
user_00765,control,0,57.29,240.1,mobile,US,18
user_01129,control,0,51.0,228.2,desktop,UK,65
user_01886,control,0,143.66,269.8,mobile,US,57
user_01117,control,1,92.6,177.3,mobile,UK,49
user_01103,control,1,136.62,248.1,mobile,US,50
user_02747,treatment,1,134.88,214.5,desktop,US,68
user_02230,treatment,0,115.63,213.5,mobile,US,28
user_01362,control,0,119.39,271.5,desktop,UK,41
user_02216,treatment,0,100.35,227.1,mobile,UK,49
user_01408,control,0,89.15,222.2,desktop,UK,42
user_02429,treatment,0,132.55,274.2,mobile,US,38
user_00344,control,0,97.23,230.1,desktop,US,44
user_01106,control,0,96.3,246.2,desktop,UK,69
user_02492,treatment,0,155.1,270.7,mobile,US,67
user_00558,control,0,125.21,272.5,mobile,UK,51
user_01476,control,0,106.08,249.0,desktop,UK,49
user_02603,treatment,0,71.98,225.2,mobile,US,44
user_00595,control,0,98.73,270.1,desktop,UK,64
user_01558,control,0,101.76,230.4,mobile,US,47
user_00412,control,0,88.74,271.3,desktop,US,53
user_01056,control,0,117.63,272.8,desktop,US,47
user_02373,treatment,0,88.69,205.8,mobile,US,26
user_00109,control,0,120.03,176.5,mobile,UK,27
user_02026,control,0,114.24,303.2,mobile,UK,44
user_02606,treatment,0,84.46,275.9,desktop,US,32
user_00319,control,0,43.04,244.1,mobile,UK,26
user_02618,treatment,0,61.11,221.9,desktop,UK,38
user_00841,control,0,108.76,266.0,mobile,UK,69
user_02857,treatment,0,63.75,244.6,desktop,UK,21
user_01352,control,0,145.12,277.6,desktop,US,18
user_02725,treatment,0,133.97,234.7,desktop,US,31
user_02266,treatment,0,81.11,190.8,desktop,UK,45
user_01883,control,0,141.8,246.1,desktop,UK,58
user_00681,control,0,87.41,246.0,desktop,UK,49
user_00730,control,0,111.27,235.7,desktop,UK,46
user_00790,control,0,69.69,257.1,mobile,US,20
user_01814,control,0,103.99,188.5,mobile,UK,26
user_01346,control,0,72.38,247.8,desktop,UK,45
user_01869,control,0,86.49,160.8,desktop,UK,50
user_02070,control,0,102.54,261.4,mobile,US,66
user_00433,control,0,135.86,215.7,desktop,UK,59
user_00565,control,0,74.79,198.1,mobile,US,38
user_01749,control,0,105.32,244.8,desktop,UK,44
user_01777,control,0,69.5,276.2,desktop,UK,21
user_00071,control,0,57.74,235.7,mobile,UK,30
user_01789,control,0,77.39,230.4,mobile,US,43
user_01230,control,0,82.14,252.3,desktop,US,36
user_01513,control,0,147.13,280.1,mobile,UK,18
user_00057,control,0,112.32,243.7,desktop,US,33
user_01602,control,0,107.21,267.6,mobile,US,40
user_00652,control,0,78.33,257.4,mobile,US,21
user_02177,control,0,139.68,316.2,mobile,US,31
user_00898,control,1,96.66,166.6,desktop,UK,52
user_00786,control,0,123.65,343.5,mobile,US,40
user_00310,control,0,64.41,228.0,mobile,UK,20
user_02304,treatment,0,109.17,186.0,mobile,UK,37
user_01742,control,0,118.6,213.3,mobile,UK,20
user_00908,control,0,65.03,245.9,desktop,US,30
user_00603,control,0,117.0,219.6,desktop,US,68
user_01179,control,1,102.54,214.7,desktop,US,35
user_02197,treatment,1,158.04,242.2,mobile,US,45
user_01746,control,0,99.87,269.5,desktop,UK,22
user_01162,control,1,75.61,320.6,desktop,US,40
user_01510,control,0,107.08,276.5,desktop,UK,19
user_02096,control,0,101.2,313.2,desktop,UK,46
user_01578,control,1,111.01,286.0,mobile,UK,51
user_00573,control,0,50.38,216.6,mobile,US,23
user_00555,control,0,155.4,215.3,desktop,UK,39
user_00946,control,0,134.94,165.6,mobile,US,56
user_02896,treatment,0,114.54,346.4,desktop,UK,62
user_00875,control,1,100.92,214.0,mobile,UK,39
user_02894,treatment,0,96.57,188.0,desktop,UK,47
user_01570,control,0,142.36,150.8,mobile,UK,48
user_02568,treatment,0,119.57,188.7,mobile,US,19
user_02527,treatment,0,93.41,272.9,mobile,US,47
user_01554,control,0,129.62,232.0,desktop,UK,35
user_00121,control,0,137.9,223.8,desktop,US,22
user_02559,treatment,0,85.91,241.3,desktop,UK,49
user_00810,control,0,101.74,214.2,desktop,US,27
user_02187,control,1,93.49,238.8,desktop,US,23
user_01619,control,0,114.59,253.2,desktop,US,65
user_00314,control,0,35.95,232.2,mobile,US,44
user_01563,control,0,123.08,204.7,mobile,UK,43
user_00234,control,0,97.42,227.0,mobile,US,52
user_00508,control,0,99.79,271.6,mobile,UK,41
user_01337,control,0,88.76,283.5,desktop,US,65
user_01386,control,0,120.94,205.9,mobile,US,22
user_00112,control,0,80.49,236.1,mobile,US,48
user_01579,control,0,118.4,261.5,desktop,UK,26
user_00411,control,0,73.55,223.8,mobile,US,52
user_00219,control,0,47.03,212.5,mobile,US,66
user_02115,control,0,84.03,267.9,desktop,US,21
user_01308,control,1,81.04,205.4,desktop,UK,53
user_01081,control,0,123.88,233.9,desktop,UK,49
user_00760,control,0,98.07,262.1,desktop,US,53
user_00912,control,1,99.72,203.3,desktop,UK,51
user_00808,control,0,139.36,227.4,desktop,US,24
user_00440,control,0,117.49,239.4,desktop,UK,26
user_00545,control,0,102.96,184.4,desktop,UK,40
user_00486,control,0,75.72,284.7,desktop,US,27
user_02375,treatment,0,95.34,191.1,mobile,UK,56
user_00388,control,0,124.78,213.4,mobile,UK,48
user_02816,treatment,0,83.09,202.2,mobile,UK,60
user_01193,control,0,145.32,220.4,desktop,US,51
user_01231,control,0,98.59,286.8,mobile,US,48
user_01211,control,0,72.44,185.1,mobile,UK,55
user_01274,control,0,66.59,252.7,mobile,UK,41
user_01940,control,0,162.3,317.3,desktop,UK,30
user_02203,treatment,0,91.39,237.2,desktop,UK,64
user_00931,control,0,119.35,203.9,desktop,UK,68
user_00136,control,1,63.09,202.3,desktop,UK,64
user_01781,control,0,58.17,250.7,desktop,UK,19
user_02168,control,0,52.15,222.7,mobile,US,33
user_01498,control,0,105.96,258.7,mobile,US,41
user_02156,treatment,0,45.84,230.8,mobile,US,31
user_00367,control,0,102.98,234.6,mobile,UK,59
user_02025,control,0,79.22,217.1,desktop,US,38
user_02797,treatment,0,81.0,281.8,mobile,UK,22
user_00030,control,0,100.08,286.0,desktop,US,62
user_02401,treatment,0,156.7,222.8,desktop,US,43
user_02868,treatment,0,108.46,262.2,mobile,US,34
user_01048,control,0,143.81,269.0,desktop,UK,36
user_02787,treatment,1,133.6,327.1,mobile,US,41
user_01422,control,0,96.44,205.6,mobile,US,27
user_01489,control,0,41.76,285.6,desktop,UK,36
user_00184,control,0,134.04,222.8,desktop,UK,38
user_01135,control,0,108.55,283.4,desktop,US,29
user_00189,control,0,128.04,119.2,mobile,US,42
user_00421,control,0,128.88,274.3,mobile,US,65
user_00171,control,0,131.85,210.0,mobile,US,43
user_01378,control,1,115.27,203.1,mobile,UK,20
user_00461,control,1,94.99,201.6,desktop,UK,40
user_00044,control,0,98.95,309.1,mobile,UK,47
user_00088,control,0,33.24,258.6,mobile,US,24
user_01323,control,0,116.04,279.2,mobile,UK,38
user_01741,control,0,128.61,259.9,mobile,US,25
user_00706,control,0,82.61,227.6,mobile,UK,27
user_00904,control,0,34.24,243.3,desktop,US,49
user_00283,control,0,103.07,274.7,desktop,US,58
user_02358,treatment,0,154.99,256.1,desktop,UK,35
user_00694,control,0,146.32,209.4,mobile,UK,41
user_02090,control,0,98.53,240.2,desktop,UK,22
user_02067,control,0,84.06,251.4,mobile,UK,67
user_00258,control,0,156.98,323.3,mobile,US,37
user_02544,treatment,0,107.5,258.7,mobile,US,56
user_02494,treatment,0,130.03,300.2,desktop,UK,69
user_02342,treatment,0,110.19,232.6,mobile,UK,32
user_02783,treatment,0,76.48,276.3,mobile,UK,54
user_01217,control,0,53.63,252.0,desktop,US,48
user_01042,control,0,97.67,261.2,mobile,US,63
user_02353,treatment,0,66.59,285.7,mobile,UK,38
user_00150,control,0,72.37,208.0,mobile,US,46
user_01737,control,0,66.88,228.4,desktop,UK,51
user_02258,treatment,0,177.01,263.4,mobile,UK,38
user_02292,treatment,1,155.92,258.6,mobile,US,45
user_02341,treatment,0,104.54,197.3,desktop,US,59
user_02113,control,0,139.81,275.6,mobile,UK,42
user_02317,treatment,0,88.17,249.4,desktop,UK,66
user_00135,control,0,119.68,264.5,desktop,US,28
user_02830,treatment,0,73.56,312.0,desktop,US,58
user_00832,control,0,157.31,157.2,mobile,UK,38
user_01801,control,0,83.89,240.5,desktop,UK,55
user_02829,treatment,0,164.19,277.4,desktop,UK,65
user_02888,treatment,0,153.45,275.4,desktop,UK,35
user_01899,control,0,152.9,228.2,mobile,UK,19
user_00865,control,0,79.07,221.7,mobile,US,46
user_00529,control,0,78.41,338.6,desktop,UK,48
user_02119,treatment,0,116.89,310.9,mobile,UK,62
user_00431,control,0,97.92,262.9,desktop,UK,43
user_02643,treatment,1,97.16,235.0,mobile,US,28
user_01745,control,0,90.66,198.5,mobile,US,69
user_00611,control,0,94.86,297.9,desktop,UK,57
user_00950,control,0,116.15,145.4,desktop,UK,56
user_02711,treatment,0,126.94,319.7,desktop,US,65
user_00222,control,1,60.32,225.6,mobile,US,38
user_01916,control,0,88.92,264.8,mobile,UK,21
user_02311,treatment,0,53.52,344.2,desktop,US,46
user_01037,control,0,97.87,248.8,mobile,UK,63
user_02545,treatment,0,90.14,261.1,desktop,UK,57
user_00933,control,0,69.02,259.9,mobile,US,67
user_02455,treatment,0,105.44,266.6,desktop,US,48
user_00174,control,0,82.0,197.2,desktop,US,18
user_00566,control,0,82.82,304.5,desktop,UK,56
user_01961,control,0,83.05,255.4,mobile,US,23
user_00813,control,0,96.39,197.4,mobile,US,44
user_02587,treatment,0,74.25,311.0,mobile,US,41
user_00959,control,0,120.29,214.3,mobile,UK,47
user_00528,control,0,91.5,117.8,desktop,US,43
user_01414,control,0,104.91,222.1,desktop,US,26
user_01612,control,0,96.17,263.7,desktop,UK,47
user_00273,control,0,122.91,201.8,desktop,UK,19
user_00927,control,0,102.33,308.8,mobile,UK,22
user_01740,control,1,102.92,198.4,mobile,UK,55
user_00848,control,0,88.22,249.2,mobile,US,44
user_00953,control,1,142.76,178.7,mobile,US,23
user_01621,control,0,75.39,226.8,mobile,US,67
user_02899,treatment,0,101.84,263.0,desktop,UK,66
user_02215,treatment,0,164.08,258.9,desktop,US,49
user_01913,control,0,56.7,197.2,mobile,UK,61
user_02493,treatment,0,74.01,276.1,mobile,US,27
user_02032,control,0,114.58,205.7,desktop,US,63
user_01101,control,1,99.38,269.2,mobile,US,60
user_01293,control,1,86.66,281.4,desktop,US,66
user_02775,treatment,0,75.86,287.8,mobile,UK,32
user_00169,control,0,107.24,290.6,desktop,UK,35
user_02276,treatment,1,136.29,331.3,desktop,US,42
