user_id,experiment_group,conversion,revenue,session_duration,device,country,age
user_03783,treatment,0,52.14,288.5,mobile,India,41
user_00606,control,0,60.29,274.3,mobile,UK,57
user_01989,control,0,48.45,240.1,tablet,India,68
user_00015,control,0,33.54,243.3,mobile,US,62
user_01262,control,0,22.27,229.6,mobile,UK,67
user_03239,treatment,0,58.96,285.4,mobile,UK,18
user_03319,treatment,0,70.46,346.9,desktop,US,40
user_00009,control,0,45.13,325.9,mobile,India,40
user_00890,control,0,85.18,221.7,mobile,India,66
user_03149,treatment,0,47.37,267.6,tablet,India,27
user_03552,treatment,0,53.87,285.2,tablet,US,49
user_01445,control,0,70.44,353.4,mobile,US,63
user_00394,control,0,30.4,326.7,tablet,US,23
user_01583,control,0,56.49,219.9,mobile,US,25
user_02859,treatment,0,84.73,304.8,mobile,US,58
user_00539,control,0,42.85,291.3,desktop,UK,23
user_01488,control,0,70.2,171.2,desktop,US,46
user_00808,control,1,218.16,231.6,tablet,India,42
user_03415,treatment,0,84.29,322.1,mobile,US,44
user_00799,control,0,48.84,248.4,mobile,US,36
user_03540,treatment,0,71.59,272.2,desktop,US,39
user_01816,control,1,95.71,303.1,mobile,UK,22
user_02330,treatment,0,62.85,230.3,tablet,UK,33
user_02648,treatment,0,59.21,305.7,mobile,UK,69
user_01425,control,1,199.7,185.2,mobile,UK,69
user_02360,treatment,0,65.33,277.3,desktop,US,20
user_03322,treatment,0,61.18,298.0,desktop,US,59
user_00788,control,0,61.42,212.3,mobile,UK,58
user_01993,control,0,78.45,276.3,mobile,US,69
user_01117,control,0,24.73,205.0,mobile,India,52
user_01321,control,0,32.57,338.6,desktop,UK,46
user_03657,treatment,0,39.7,250.1,mobile,UK,21
user_01553,control,0,42.4,245.5,tablet,US,61
user_00033,control,0,44.88,256.3,mobile,US,33
user_00464,control,0,54.39,229.8,tablet,US,31
user_02516,treatment,1,371.22,226.5,desktop,India,65
user_02296,treatment,0,43.65,307.8,mobile,US,22
user_00167,control,0,63.8,269.0,mobile,US,58
user_02863,treatment,1,242.47,288.5,mobile,US,20
user_00415,control,0,54.01,224.4,tablet,US,68
user_00034,control,1,235.62,251.3,mobile,US,30
user_00185,control,0,37.17,284.1,mobile,UK,38
user_03023,treatment,0,69.55,222.8,desktop,US,38
user_03241,treatment,0,68.5,280.4,mobile,US,30
user_03302,treatment,1,236.21,267.7,tablet,US,44
user_01953,control,0,43.99,323.9,mobile,US,63
user_03750,treatment,1,212.1,311.6,mobile,US,27
user_01622,control,0,10.29,243.1,tablet,US,65
user_01243,control,0,56.09,259.4,desktop,UK,69
user_03550,treatment,0,57.9,300.6,mobile,UK,36
user_00722,control,0,47.55,266.0,mobile,UK,55
user_01175,control,0,59.43,256.0,mobile,UK,67
user_00671,control,0,64.77,257.6,desktop,India,59
user_03332,treatment,0,74.01,313.8,mobile,US,68
user_01747,control,0,58.06,233.0,mobile,US,60
user_02425,treatment,0,78.04,251.4,desktop,UK,54
user_01557,control,0,51.02,294.3,tablet,UK,32
user_02867,treatment,0,53.53,284.3,desktop,US,66
user_03537,treatment,0,64.01,329.1,mobile,US,69
user_02585,treatment,0,57.76,303.2,mobile,US,28
user_01745,control,0,37.16,210.9,mobile,India,53
user_03868,treatment,0,62.49,298.7,mobile,US,42
user_00719,control,0,61.88,226.3,mobile,US,20
user_01371,control,1,197.34,290.4,mobile,UK,26
user_02980,treatment,1,201.44,275.0,desktop,US,56
user_03931,treatment,1,232.65,267.9,mobile,UK,68
user_02021,treatment,1,223.76,251.8,tablet,US,60
user_02611,treatment,0,60.06,243.7,mobile,US,62
user_01627,control,0,84.44,201.8,desktop,India,38
user_02426,treatment,1,249.56,302.2,mobile,US,61
user_03054,treatment,0,59.07,277.1,desktop,UK,23
user_03008,treatment,0,49.85,246.8,desktop,US,63
user_00600,control,0,75.53,342.7,mobile,US,29
user_01748,control,0,61.6,219.4,mobile,India,20
user_02352,treatment,1,222.91,252.5,mobile,US,64
user_01430,control,0,61.49,164.3,mobile,US,20
user_01115,control,0,33.02,228.7,tablet,US,56
user_00643,control,0,32.64,216.7,mobile,UK,54
user_00403,control,0,52.91,188.7,mobile,US,57
user_00491,control,0,59.79,210.1,mobile,US,46
user_02500,treatment,0,56.95,287.5,desktop,UK,59
user_01004,control,0,56.0,285.1,desktop,US,18
user_02115,treatment,0,42.5,252.0,mobile,US,18
user_03485,treatment,0,46.83,283.3,mobile,UK,64
user_01879,control,0,77.31,251.3,mobile,US,40
user_02474,treatment,0,68.31,235.6,mobile,UK,43
user_00271,control,0,55.55,258.1,desktop,US,53
user_02342,treatment,0,77.49,260.9,desktop,India,60
user_03059,treatment,0,57.65,278.5,mobile,US,43
user_03199,treatment,0,84.32,269.9,tablet,UK,24
user_01045,control,0,37.68,228.4,desktop,UK,39
user_03498,treatment,1,320.84,272.4,mobile,US,57
user_02794,treatment,0,57.82,288.4,mobile,US,48
user_02393,treatment,0,45.34,264.4,mobile,India,49
user_03471,treatment,0,50.11,263.9,mobile,US,32
user_03838,treatment,0,53.78,188.4,desktop,US,58
user_02359,treatment,0,63.81,330.3,desktop,UK,54
user_02335,treatment,0,52.77,298.0,desktop,US,48
user_00018,control,0,40.59,264.4,desktop,US,36
user_03655,treatment,0,47.03,208.7,desktop,US,35
user_01211,control,0,41.59,315.1,mobile,US,23
user_02118,treatment,0,67.29,279.0,tablet,US,22
user_00230,control,0,50.98,262.6,mobile,US,20
user_01118,control,0,48.73,265.1,mobile,US,47
user_01293,control,0,43.81,179.8,desktop,US,58
user_00496,control,0,39.68,269.3,desktop,UK,46
user_03545,treatment,1,119.01,275.8,mobile,US,41
user_00462,control,0,61.18,265.8,mobile,US,49
user_02904,treatment,0,66.53,254.3,mobile,India,57
user_01564,control,0,56.47,257.7,desktop,UK,37
user_02554,treatment,1,178.19,295.2,desktop,India,44
user_00319,control,0,62.22,160.2,desktop,UK,51
user_02454,treatment,0,79.58,266.7,desktop,UK,21
user_03266,treatment,0,59.22,271.4,mobile,US,65
user_02453,treatment,0,65.74,247.8,mobile,US,20
user_01492,control,0,47.13,205.0,desktop,UK,31
user_03573,treatment,0,78.52,283.7,mobile,India,31
user_01290,control,0,51.25,338.4,mobile,UK,48
user_03323,treatment,0,66.17,277.3,mobile,UK,69
user_03519,treatment,0,57.88,262.5,tablet,US,60
user_03394,treatment,0,71.96,270.7,mobile,India,56
user_02234,treatment,0,59.52,251.5,desktop,India,29
user_00658,control,0,27.59,256.1,mobile,India,24
user_01057,control,0,50.57,229.7,mobile,UK,39
user_02120,treatment,1,166.86,367.0,desktop,India,43
user_03195,treatment,0,40.58,305.7,desktop,US,42
user_03895,treatment,0,70.63,314.2,tablet,UK,29
user_01663,control,1,192.08,265.2,mobile,India,56
user_01331,control,0,61.01,272.8,desktop,US,69
user_01179,control,0,29.24,211.2,mobile,US,58
user_03721,treatment,0,53.74,243.5,mobile,US,24
user_02158,treatment,0,54.25,315.9,desktop,India,27
user_00299,control,0,63.61,213.6,mobile,UK,22
user_00094,control,0,53.73,220.5,desktop,India,66
user_02405,treatment,0,49.69,340.6,mobile,US,18
user_03549,treatment,0,52.33,285.1,mobile,UK,49
user_01576,control,0,55.92,174.8,mobile,US,59
user_03746,treatment,0,51.67,282.2,desktop,US,40
user_02887,treatment,0,58.87,296.6,desktop,UK,53
user_01794,control,0,65.66,201.6,tablet,UK,51
user_00024,control,0,56.53,235.6,mobile,UK,19
user_03351,treatment,0,42.21,277.8,desktop,US,67
user_03624,treatment,1,230.44,281.7,mobile,India,43
user_01732,control,0,57.95,239.5,mobile,India,32
user_01085,control,1,170.51,243.0,mobile,UK,32
user_03992,treatment,0,48.28,333.0,desktop,UK,24
user_02666,treatment,0,72.46,275.9,mobile,UK,21
user_02379,treatment,0,44.3,276.2,mobile,US,40
user_01273,control,0,27.74,219.3,desktop,UK,19
user_00306,control,1,251.18,203.9,mobile,UK,40
user_02903,treatment,0,58.12,292.6,desktop,US,67
user_02762,treatment,0,43.76,292.6,mobile,US,48
user_00599,control,0,51.29,211.8,mobile,India,64
user_03880,treatment,0,45.85,263.6,mobile,US,49
user_00872,control,0,60.03,253.3,mobile,US,42
user_02546,treatment,0,49.95,271.8,desktop,US,65
user_02122,treatment,0,58.49,238.4,mobile,India,51
user_01361,control,1,217.42,224.6,mobile,US,32
user_01937,control,0,48.56,298.7,mobile,US,51
user_02759,treatment,0,67.47,311.4,tablet,US,22
user_03645,treatment,0,28.12,306.3,desktop,India,69
user_01540,control,0,65.91,194.0,desktop,UK,31
user_02211,treatment,0,51.39,300.4,desktop,UK,36
user_01053,control,1,187.18,274.9,desktop,US,20
user_01567,control,0,48.99,244.5,mobile,UK,42
user_03247,treatment,0,64.02,305.2,desktop,UK,20
user_01927,control,0,61.95,305.0,mobile,US,18
user_02024,treatment,0,51.92,295.9,mobile,US,62
user_00409,control,1,211.45,235.7,tablet,US,44
user_00100,control,0,41.1,276.0,mobile,UK,23
user_01212,control,0,52.79,259.4,tablet,India,60
user_01433,control,0,42.33,308.2,desktop,UK,45
user_00316,control,0,36.74,301.0,mobile,US,67
user_01174,control,0,35.58,295.7,desktop,UK,47
user_01236,control,0,43.34,236.2,mobile,UK,21
user_03160,treatment,0,50.89,265.5,mobile,UK,43
user_02733,treatment,0,54.65,236.9,desktop,US,22
user_03973,treatment,0,56.57,204.9,mobile,UK,56
user_03641,treatment,0,53.97,298.7,tablet,US,25
user_00752,control,1,163.16,281.3,mobile,India,31
user_03116,treatment,1,175.9,337.0,desktop,US,49
user_00157,control,0,45.48,205.3,mobile,US,36
user_02562,treatment,0,33.69,310.1,mobile,US,50
user_00121,control,0,50.99,246.7,mobile,US,62
user_01455,control,0,68.02,258.7,desktop,India,21
user_00512,control,0,54.23,248.3,mobile,UK,44
user_01518,control,0,37.97,286.1,mobile,US,52
user_03505,treatment,1,273.21,296.9,mobile,UK,59
user_02017,treatment,0,64.37,246.9,desktop,US,49
user_03441,treatment,0,35.43,282.5,mobile,UK,45
user_02847,treatment,0,54.82,287.5,desktop,UK,32
user_01603,control,0,34.13,288.9,mobile,US,31
user_03779,treatment,0,75.58,247.2,desktop,India,34
user_03804,treatment,1,241.6,290.6,mobile,US,53
user_00677,control,0,37.87,258.7,tablet,US,20
user_00241,control,1,313.57,265.3,desktop,UK,27
user_01024,control,1,174.54,261.9,desktop,UK,25
user_02217,treatment,0,62.9,251.4,mobile,UK,47
user_01512,control,0,50.44,281.9,tablet,US,61
user_02814,treatment,0,57.51,253.7,tablet,US,49
user_03226,treatment,1,223.67,279.6,desktop,US,57
user_03800,treatment,0,80.08,289.8,mobile,US,49
user_03764,treatment,0,49.61,284.7,mobile,UK,20
user_02883,treatment,0,69.43,253.2,desktop,US,61
user_00487,control,0,39.86,287.8,mobile,UK,46
user_03362,treatment,0,61.74,295.7,desktop,US,30
user_01874,control,0,65.68,240.4,mobile,US,32
user_02462,treatment,1,222.3,256.4,mobile,US,40
user_02438,treatment,0,35.72,299.5,mobile,India,55
user_00355,control,0,71.4,258.7,mobile,US,51
user_01018,control,0,56.14,294.8,mobile,US,69
user_03664,treatment,0,80.42,340.5,desktop,US,63
user_01742,control,0,57.55,274.9,mobile,UK,21
user_02331,treatment,0,48.61,313.2,desktop,US,37
user_02404,treatment,0,57.17,300.4,mobile,UK,57
user_01221,control,1,214.76,282.4,desktop,US,53
user_00052,control,0,55.64,296.2,mobile,India,52
user_02723,treatment,0,27.45,319.5,mobile,India,57
user_01721,control,0,41.48,272.7,desktop,UK,59
user_00074,control,0,24.68,317.5,tablet,US,62
user_01689,control,0,22.77,236.2,mobile,US,62
user_02586,treatment,0,39.18,222.3,mobile,UK,54
user_00439,control,0,37.83,187.1,desktop,US,26
user_01475,control,0,54.83,310.6,desktop,US,53
user_02761,treatment,0,65.57,293.0,mobile,US,27
user_00803,control,0,40.85,224.8,desktop,India,19
user_00466,control,0,50.59,220.7,mobile,US,31
user_03085,treatment,0,74.16,208.5,mobile,UK,36
user_01065,control,0,49.93,271.8,desktop,India,26
user_03911,treatment,0,77.57,260.9,desktop,US,56
user_00158,control,0,55.21,311.6,mobile,US,48
user_02004,treatment,0,31.57,282.6,desktop,US,55
user_01654,control,0,26.07,263.2,desktop,UK,23
user_00053,control,1,259.17,344.7,desktop,UK,44
user_01345,control,0,30.21,325.8,desktop,US,32
user_00221,control,0,56.32,272.9,tablet,UK,68
user_00565,control,0,29.52,256.6,mobile,US,29
user_00027,control,0,40.25,251.7,tablet,UK,19
user_01584,control,0,56.2,310.8,mobile,US,26
user_02015,treatment,0,52.32,267.6,mobile,US,51
user_00215,control,0,68.14,234.3,mobile,India,27
user_02058,treatment,0,63.8,228.2,desktop,US,60
user_00938,control,1,148.4,355.5,desktop,India,40
user_00552,control,0,50.49,214.9,mobile,US,55
user_03027,treatment,1,226.95,282.7,tablet,India,62
user_02587,treatment,0,35.39,289.2,mobile,India,49
user_00326,control,0,49.2,237.5,mobile,US,45
user_03271,treatment,0,74.41,260.8,desktop,US,43
user_03976,treatment,1,234.97,266.6,mobile,US,20
user_01671,control,0,61.54,270.7,mobile,UK,41
user_00830,control,0,43.15,235.9,tablet,US,64
user_03117,treatment,0,52.46,263.9,mobile,UK,20
user_00753,control,0,32.31,263.4,mobile,UK,22
user_03703,treatment,0,47.18,293.9,mobile,US,18
user_03238,treatment,1,270.46,269.6,mobile,India,50
user_02477,treatment,0,47.72,293.2,mobile,US,63
user_00045,control,0,52.78,282.5,mobile,India,55
user_03988,treatment,0,63.45,344.8,desktop,US,60
user_01554,control,0,57.41,231.9,mobile,US,24
user_00502,control,0,77.66,216.4,mobile,US,31
user_02399,treatment,0,58.44,311.9,mobile,US,51
user_00977,control,0,48.61,188.8,desktop,UK,23
user_02528,treatment,1,155.3,275.6,desktop,US,20
user_01193,control,0,24.55,189.7,mobile,US,47
user_00811,control,1,300.76,233.8,desktop,UK,59
user_01000,control,0,44.03,208.6,desktop,US,38
user_00569,control,1,224.84,198.6,mobile,US,20
user_02793,treatment,0,59.21,228.8,mobile,India,37
user_03809,treatment,0,50.27,235.8,mobile,UK,18
user_02032,treatment,0,79.14,328.1,mobile,UK,45
user_00367,control,1,170.91,247.1,tablet,India,64
user_00458,control,0,59.18,206.8,mobile,US,67
user_00257,control,1,172.49,341.6,mobile,US,57
user_02187,treatment,1,213.53,302.8,mobile,UK,66
user_02271,treatment,0,47.86,267.5,mobile,UK,49
user_01477,control,0,41.51,205.5,desktop,US,69
user_00577,control,0,59.91,254.7,mobile,US,58
user_02340,treatment,0,49.35,287.0,desktop,UK,55
user_02141,treatment,0,66.2,240.6,mobile,India,59
user_02283,treatment,0,49.98,191.0,desktop,India,54
user_03737,treatment,0,48.66,303.7,mobile,UK,55
user_01765,control,0,57.34,206.5,mobile,US,31
user_02305,treatment,1,284.51,253.3,tablet,US,18
user_02894,treatment,0,70.25,251.1,mobile,US,50
user_00292,control,0,44.83,239.8,tablet,US,23
user_00730,control,0,47.97,183.8,mobile,US,65
user_01614,control,0,37.81,312.7,mobile,India,42
user_00135,control,1,263.85,225.0,mobile,US,34
user_01511,control,0,39.3,265.4,tablet,UK,56
user_03222,treatment,0,58.4,251.7,desktop,India,59
user_00681,control,0,37.9,239.0,desktop,UK,53
user_03474,treatment,0,63.22,316.8,mobile,UK,26
user_00264,control,0,49.03,249.6,desktop,US,26
user_02429,treatment,0,49.45,239.8,mobile,UK,37
user_03350,treatment,0,63.64,215.8,mobile,US,44
user_02242,treatment,0,61.39,297.3,mobile,US,22
user_00765,control,0,45.67,199.7,mobile,US,42
user_00057,control,0,59.2,250.6,tablet,UK,27
user_02785,treatment,0,57.51,327.3,desktop,UK,29
user_00683,control,0,42.32,247.5,mobile,India,20
user_01294,control,0,43.78,268.2,desktop,India,22
user_02186,treatment,1,201.93,340.8,mobile,US,63
user_01310,control,0,55.22,306.1,tablet,UK,60
user_03401,treatment,0,66.07,336.6,mobile,US,54
user_00545,control,0,38.55,223.7,desktop,UK,23
user_01861,control,0,51.94,242.2,mobile,US,26
user_02709,treatment,0,49.29,282.2,mobile,India,55
user_03932,treatment,0,68.32,318.3,mobile,US,29
user_01729,control,0,40.35,263.6,mobile,US,33
user_02346,treatment,0,40.22,237.8,mobile,India,61
user_00839,control,0,24.03,263.1,mobile,UK,37
user_00171,control,0,36.35,195.0,mobile,US,20
user_02025,treatment,0,54.99,283.2,mobile,US,43
user_03847,treatment,1,265.37,250.9,desktop,US,64
user_03585,treatment,0,37.9,230.4,mobile,US,40
user_01551,control,1,247.76,306.6,desktop,UK,59
user_01589,control,0,51.73,246.0,mobile,UK,30
user_02764,treatment,0,59.52,293.7,mobile,India,34
user_00189,control,0,46.45,217.1,mobile,UK,65
user_00013,control,0,38.18,230.7,mobile,UK,31
user_03839,treatment,1,268.45,322.1,mobile,UK,68
user_00323,control,0,46.22,241.0,desktop,India,44
user_00986,control,0,53.9,231.4,mobile,US,64
user_03630,treatment,0,43.35,337.1,mobile,US,43
user_00433,control,0,63.35,216.1,mobile,India,58
user_01092,control,0,49.28,277.1,desktop,US,59
user_02895,treatment,0,52.96,288.8,desktop,US,30
user_02837,treatment,1,273.18,277.3,tablet,India,68
user_02892,treatment,0,46.74,226.0,desktop,US,40
user_02239,treatment,0,60.5,189.7,desktop,India,63
user_03124,treatment,0,59.82,313.6,mobile,US,20
user_03685,treatment,0,80.89,290.4,mobile,US,61
user_01806,control,0,53.86,240.9,mobile,India,19
user_01316,control,0,56.8,226.2,mobile,US,59
user_02958,treatment,1,178.45,297.0,mobile,UK,39
user_01097,control,0,52.92,254.6,desktop,UK,21
user_01946,control,0,50.98,305.1,mobile,UK,20
user_01033,control,0,54.95,274.2,mobile,US,69
user_01019,control,1,199.54,314.0,mobile,US,63
user_00239,control,0,56.32,305.5,mobile,India,25
user_00175,control,0,69.87,344.8,tablet,US,23
user_02241,treatment,0,33.84,348.8,mobile,UK,40
user_02568,treatment,0,42.31,246.5,desktop,US,61
user_00819,control,0,56.33,210.5,mobile,US,22
user_00991,control,0,43.57,260.6,desktop,US,31
user_01917,control,0,52.51,332.2,mobile,India,34
user_01114,control,0,43.45,292.3,desktop,US,65
user_01379,control,0,52.71,275.5,desktop,India,26
user_01427,control,0,47.65,239.4,desktop,US,20
user_00411,control,0,52.8,297.1,tablet,India,40
user_01139,control,0,36.81,329.0,tablet,US,57
user_00818,control,0,52.39,262.8,mobile,US,50
user_02963,treatment,0,56.07,246.7,desktop,India,62
user_01733,control,0,39.72,237.9,mobile,US,30
user_02349,treatment,0,44.36,268.7,desktop,US,42
user_01451,control,0,58.58,149.6,mobile,UK,35
user_00228,control,0,42.95,262.6,tablet,US,37
user_02701,treatment,0,53.74,284.1,mobile,UK,41
user_01581,control,0,32.94,309.1,mobile,US,68
user_01162,control,0,45.79,230.3,mobile,US,49
user_00352,control,0,43.33,230.0,mobile,US,39
user_01394,control,0,60.49,220.3,mobile,US,54
user_01264,control,0,36.42,287.7,desktop,India,24
user_01238,control,0,33.03,285.8,desktop,US,34
user_01201,control,0,57.39,227.4,mobile,US,53
user_02179,treatment,0,51.09,314.9,mobile,India,59
user_02467,treatment,0,78.95,315.4,desktop,India,36
user_02011,treatment,0,47.92,269.5,mobile,India,26
user_01378,control,0,42.03,278.4,mobile,UK,61
user_00070,control,1,262.48,248.0,mobile,UK,62
user_03598,treatment,0,27.69,293.6,mobile,US,35
user_00046,control,0,65.99,216.2,mobile,India,58
user_01069,control,0,73.36,232.7,mobile,US,53
user_03494,treatment,1,212.78,248.4,mobile,UK,39
user_00184,control,0,46.97,266.5,mobile,UK,58
user_02251,treatment,0,54.93,308.4,desktop,India,29
user_01414,control,0,46.26,266.5,desktop,US,32
user_01587,control,0,70.05,332.0,mobile,US,51
user_01271,control,0,51.28,178.8,mobile,US,63
user_01415,control,0,60.11,266.4,mobile,UK,53
user_00140,control,1,152.72,207.6,desktop,US,69
user_03354,treatment,0,68.53,333.0,mobile,US,53
user_03212,treatment,0,52.16,322.3,mobile,UK,59
user_00310,control,0,51.65,235.3,mobile,India,65
user_00267,control,0,27.8,178.2,mobile,US,32
user_03151,treatment,0,56.64,342.1,desktop,India,57
user_02169,treatment,0,51.03,251.4,desktop,UK,52
user_03208,treatment,0,79.84,321.3,mobile,India,34
user_00064,control,0,59.47,159.0,mobile,UK,52
user_02572,treatment,1,227.37,306.4,desktop,UK,25
user_01992,control,0,54.07,266.7,desktop,UK,23
user_01579,control,0,40.11,258.3,mobile,US,22
user_02683,treatment,0,61.98,321.7,desktop,US,39
user_00145,control,0,52.71,231.7,mobile,US,54
user_03457,treatment,0,67.09,313.8,mobile,US,65
user_03402,treatment,0,75.03,314.2,desktop,US,25
user_03993,treatment,0,66.08,278.5,desktop,US,42
user_01406,control,0,52.74,258.3,mobile,India,69
user_03667,treatment,0,66.87,355.9,desktop,US,21
user_02580,treatment,0,75.15,349.5,desktop,US,61
user_00777,control,0,50.75,242.4,desktop,India,67
user_02172,treatment,0,35.66,267.4,mobile,US,30
user_03025,treatment,0,35.89,292.5,mobile,US,59
user_01965,control,0,46.78,277.3,desktop,US,41
user_00970,control,0,72.48,212.1,desktop,India,34
user_02282,treatment,0,56.75,254.3,mobile,UK,59
user_00252,control,0,75.59,297.2,mobile,UK,31
user_03615,treatment,0,29.78,294.1,mobile,US,61
user_00865,control,0,26.85,177.5,desktop,UK,53
user_00810,control,0,26.38,234.8,desktop,UK,38
user_01599,control,0,31.28,230.1,mobile,UK,60
user_02593,treatment,0,56.93,255.3,mobile,UK,37
user_03493,treatment,1,242.86,317.5,desktop,US,49
user_01299,control,0,35.54,290.3,desktop,UK,42
user_03871,treatment,0,43.04,308.4,desktop,US,68
user_00280,control,0,34.05,247.7,tablet,India,42
user_01462,control,0,48.68,313.4,desktop,UK,61
user_01423,control,0,52.62,257.0,tablet,US,41
user_03284,treatment,1,223.59,255.7,mobile,US,68
user_01573,control,0,35.14,232.0,mobile,US,65
user_00359,control,1,160.22,321.3,mobile,US,33
user_03928,treatment,0,31.19,301.2,mobile,US,59
user_00300,control,0,45.3,280.4,mobile,US,37
user_01076,control,0,56.31,226.8,desktop,India,32
user_01030,control,0,41.05,275.3,mobile,UK,40
user_00535,control,0,65.23,309.7,desktop,India,48
user_03318,treatment,0,65.2,263.3,mobile,UK,29
user_03253,treatment,0,62.99,355.4,mobile,India,44
user_01771,control,0,33.87,209.8,mobile,US,40
user_02919,treatment,0,41.52,152.0,mobile,UK,26
user_00416,control,0,52.43,309.3,mobile,UK,37
user_00840,control,0,46.0,216.6,mobile,US,20
user_02628,treatment,0,64.89,269.1,mobile,US,28
user_03805,treatment,0,63.74,262.0,mobile,India,66
user_01043,control,0,53.05,96.5,mobile,US,42
user_01498,control,0,76.94,203.0,mobile,US,55
user_01399,control,0,37.43,235.9,mobile,India,27
user_00309,control,0,44.85,237.1,mobile,US,53
user_01533,control,0,48.97,270.4,mobile,UK,21
user_02488,treatment,1,142.85,218.2,mobile,UK,54
user_03285,treatment,0,40.21,285.8,mobile,US,39
user_02619,treatment,0,63.15,277.2,tablet,US,48
user_01074,control,0,66.94,176.1,mobile,UK,27
user_03300,treatment,0,69.95,317.7,mobile,US,22
user_03053,treatment,0,69.8,375.2,desktop,UK,25
user_03518,treatment,0,67.21,259.2,mobile,US,51
user_00762,control,0,49.26,268.7,desktop,US,35
user_02772,treatment,0,62.54,219.4,mobile,US,58
user_01111,control,0,35.98,220.0,desktop,US,69
user_01877,control,0,58.95,248.8,tablet,US,67
user_02054,treatment,1,176.07,339.9,mobile,UK,23
user_00059,control,0,29.29,226.3,mobile,UK,45
user_00077,control,0,33.99,224.9,desktop,UK,36
user_00369,control,0,47.53,290.6,mobile,India,21
user_02430,treatment,1,93.04,307.4,mobile,US,31
user_03201,treatment,0,32.73,231.7,desktop,US,56
user_00734,control,0,57.28,292.4,mobile,US,53
user_03830,treatment,0,83.64,314.2,mobile,UK,58
user_02320,treatment,0,57.25,243.5,desktop,US,68
user_02385,treatment,0,72.8,314.8,desktop,US,60
user_02731,treatment,0,29.17,327.3,desktop,US,60
user_01840,control,0,88.91,313.5,desktop,UK,56
user_02665,treatment,0,43.56,245.0,mobile,US,26
user_00125,control,0,23.1,328.7,mobile,India,25
user_03473,treatment,0,37.9,320.5,mobile,UK,35
